worker_id,city,zone,primary_platform,secondary_platform,vehicle_type,avg_daily_hours,experience_weeks,avg_daily_income,avg_weekly_income,latitude,longitude,is_flood_zone,trust_score
GK-10729,Delhi,Rohini,Zomato,Swiggy,Bike,13.1,11,877.38,5280.6,28.61463,77.212918,True,0.832
GK-10730,Chennai,Chromepet,Swiggy,Zomato,Bicycle,13.5,65,797.42,4293.54,12.864766,80.184662,False,0.949
GK-10731,Chennai,Guindy,Zepto,Swiggy,Bike,7.8,47,645.41,3880.42,12.891438,80.278867,False,0.75
GK-10732,Mumbai,Dadar,Zomato,Swiggy,Bike,7.9,22,818.77,5293.22,19.07815,72.873389,True,0.605
GK-10733,Mumbai,Dadar,Swiggy,,Scooter,11.2,13,817.87,5028.91,19.233636,72.85944,True,0.891
GK-10734,Delhi,Chandni Chowk,Zepto,Swiggy,Scooter,11.5,42,685.7,4019.98,28.532679,77.234342,True,0.865
GK-10735,Delhi,Rohini,Swiggy,,Scooter,7.7,105,762.54,4550.71,28.626114,77.162438,True,0.714
GK-10736,Mumbai,Powai,Zepto,Zomato,Bike,12.0,94,624.79,3976.09,19.06729,72.845822,False,0.892
GK-10737,Mumbai,Navi Mumbai,Zomato,Swiggy,Bicycle,9.0,79,487.29,2570.07,19.18782,72.936609,False,0.923
GK-10738,Chennai,Porur,Zomato,,Bicycle,13.7,41,473.77,2545.48,12.868729,80.222926,True,0.555
GK-10739,Chennai,T. Nagar,Zepto,Swiggy,Bicycle,8.5,77,526.45,3310.34,13.092648,80.281323,False,0.651
GK-10740,Delhi,Pitampura,Swiggy,Zomato,Bicycle,12.9,44,615.25,3382.29,28.672581,77.289005,False,0.841
GK-10741,Mumbai,Borivali,Zepto,,Bike,10.0,67,763.48,4174.78,19.161431,72.886374,False,0.56
GK-10742,Chennai,Guindy,Zepto,Swiggy,Bike,12.4,48,680.67,4368.97,13.048694,80.262774,False,0.906
GK-10743,Delhi,Rohini,Zepto,Swiggy,Bicycle,8.5,89,751.1,4591.45,28.714627,77.126337,True,0.853
GK-10744,Mumbai,Goregaon,Zomato,Swiggy,Scooter,11.4,30,783.0,4473.45,19.042215,72.826973,False,0.859
GK-10745,Chennai,Velachery,Zomato,Zepto,Bike,12.8,96,644.89,3755.43,12.965019,80.175242,True,0.918
GK-10746,Chennai,Adyar,Zomato,Zepto,Bicycle,7.5,57,713.67,4456.4,13.031294,80.219135,True,0.914
GK-10747,Chennai,Porur,Zomato,Zepto,Scooter,11.7,73,970.98,5870.09,12.88162,80.275828,True,0.836
GK-10748,Delhi,Dwarka,Zomato,,Bicycle,8.9,101,754.21,3824.44,28.528148,77.181556,True,0.943
GK-10749,Mumbai,Borivali,Swiggy,Zepto,Bike,13.7,106,791.23,4251.43,19.169791,72.902079,False,0.635
GK-10750,Chennai,Anna Nagar,Swiggy,Zepto,Scooter,13.5,17,849.48,4940.9,12.967937,80.170888,False,0.505
GK-10751,Chennai,Guindy,Swiggy,Zepto,Bike,13.8,97,590.55,3413.86,12.960741,80.203579,False,0.672
GK-10752,Chennai,Sholinganallur,Swiggy,Zepto,Bicycle,9.5,82,702.28,3774.73,13.002327,80.170756,False,0.991
GK-10753,Delhi,Connaught Place,Zomato,,Bike,6.6,81,857.18,4828.74,28.665787,77.219073,False,0.708
GK-10754,Delhi,Rohini,Swiggy,Zomato,Scooter,12.3,30,776.53,4181.59,28.662187,77.183794,True,0.729
GK-10755,Chennai,Porur,Zepto,,Bicycle,12.0,97,627.28,4073.31,13.003862,80.198128,True,0.798
GK-10756,Mumbai,Kurla,Zepto,Zomato,Scooter,9.5,34,665.75,3548.08,19.013683,72.846551,True,0.709
GK-10757,Chennai,Adyar,Zomato,,Bicycle,6.0,111,792.97,4164.46,13.1245,80.276582,True,0.871
GK-10758,Delhi,Rohini,Swiggy,Zepto,Bike,7.0,58,722.41,4167.29,28.732202,77.186107,True,0.56
GK-10759,Chennai,Anna Nagar,Zepto,,Bicycle,8.8,65,656.74,3392.66,12.962447,80.2432,False,0.859
GK-10760,Chennai,Velachery,Swiggy,Zomato,Bike,6.3,85,684.03,4113.33,13.090721,80.201187,True,0.722
GK-10761,Delhi,Dwarka,Zomato,Swiggy,Scooter,10.1,104,631.93,3897.16,28.715361,77.273207,True,0.505
GK-10762,Delhi,Nehru Place,Zomato,,Scooter,9.7,15,698.48,4056.49,28.746724,77.250914,False,0.624
GK-10763,Mumbai,Thane,Zomato,Swiggy,Scooter,13.9,117,744.45,4108.15,19.214383,72.832658,False,0.853
GK-10764,Delhi,Karol Bagh,Swiggy,Zepto,Bike,6.1,37,486.83,2434.59,28.704717,77.167466,False,0.914
GK-10765,Delhi,Nehru Place,Zomato,Swiggy,Scooter,8.5,76,622.43,3286.86,28.560291,77.146713,False,0.534
GK-10766,Chennai,T. Nagar,Zepto,,Bike,10.4,14,601.15,3450.26,12.96306,80.281386,False,0.953
GK-10767,Mumbai,Goregaon,Zepto,Zomato,Bicycle,8.6,33,450.33,2452.71,19.0267,72.943942,False,0.53
GK-10768,Mumbai,Andheri,Zomato,,Scooter,8.4,72,561.91,2913.94,19.19579,72.835925,True,0.817
GK-10769,Mumbai,Powai,Zepto,Swiggy,Scooter,6.6,42,626.13,3642.16,19.227357,72.844717,False,0.911
GK-10770,Chennai,Porur,Zepto,Swiggy,Bicycle,6.6,77,669.56,4120.58,13.106183,80.151984,True,0.756
GK-10771,Mumbai,Navi Mumbai,Zepto,,Bike,13.5,19,733.05,3884.31,19.227301,72.926551,False,0.944
GK-10772,Delhi,Rohini,Swiggy,Zomato,Bike,8.3,20,572.17,3454.12,28.59833,77.208911,True,0.58
GK-10773,Chennai,Porur,Swiggy,,Scooter,7.3,29,480.59,2936.02,12.943093,80.225502,True,0.898
GK-10774,Mumbai,Dadar,Zepto,Zomato,Scooter,11.2,120,724.51,3665.82,19.021862,72.869057,True,0.707
GK-10775,Mumbai,Bandra,Swiggy,Zepto,Bicycle,8.2,54,520.66,2636.96,19.238912,72.943972,False,0.676
GK-10776,Mumbai,Goregaon,Zomato,,Scooter,7.4,115,783.6,5071.37,19.0353,72.919257,False,0.554
GK-10777,Chennai,Chromepet,Zepto,,Scooter,9.1,18,679.88,3595.22,13.08257,80.201389,False,0.814
GK-10778,Delhi,Rohini,Swiggy,,Bicycle,7.2,78,741.85,4058.33,28.702067,77.113807,True,0.667
GK-10779,Chennai,Velachery,Zepto,Swiggy,Scooter,11.1,115,829.27,5159.37,12.956787,80.172276,True,0.798
GK-10780,Mumbai,Goregaon,Zomato,Zepto,Scooter,9.1,87,658.28,3884.79,19.059371,72.858987,False,0.821
GK-10781,Delhi,Pitampura,Zepto,Zomato,Bike,11.6,26,649.42,3704.01,28.590625,77.2648,False,0.602
GK-10782,Delhi,Chandni Chowk,Swiggy,,Bicycle,12.4,91,650.81,3562.63,28.670968,77.10507,True,0.845
GK-10783,Mumbai,Malad,Swiggy,Zepto,Scooter,6.4,92,820.16,4199.93,19.152453,72.851304,True,0.693
GK-10784,Chennai,Adyar,Zepto,Zomato,Scooter,7.2,118,619.57,3212.39,13.123248,80.150907,True,0.742
GK-10785,Delhi,Connaught Place,Zomato,Zepto,Scooter,8.5,39,660.39,3505.81,28.731515,77.132339,False,0.983
GK-10786,Delhi,Dwarka,Swiggy,Zomato,Scooter,11.9,99,850.51,4464.62,28.638498,77.206912,True,0.598
GK-10787,Delhi,Karol Bagh,Zomato,,Scooter,13.3,81,718.27,3956.4,28.58196,77.174416,False,0.88
GK-10788,Mumbai,Bandra,Swiggy,Zepto,Bike,13.6,120,792.72,4516.57,19.220224,72.826449,False,0.629
GK-10789,Delhi,Nehru Place,Zepto,Zomato,Bike,7.8,69,926.42,5107.54,28.685976,77.283842,False,0.712
GK-10790,Chennai,Velachery,Zomato,,Bicycle,13.7,55,613.62,3769.63,12.955495,80.286432,True,0.784
GK-10791,Chennai,Sholinganallur,Zepto,Swiggy,Bike,12.5,28,265.02,1469.5,12.952555,80.215054,False,0.924
GK-10792,Chennai,Adyar,Swiggy,Zomato,Scooter,12.4,10,723.95,4048.75,13.072488,80.270765,True,0.923
GK-10793,Delhi,Saket,Zomato,Zepto,Scooter,6.4,68,785.71,4811.25,28.600469,77.234751,False,0.725
GK-10794,Delhi,Dwarka,Zepto,Swiggy,Bike,8.9,51,529.68,2880.33,28.687342,77.209139,True,0.602
GK-10795,Delhi,Pitampura,Zomato,Swiggy,Scooter,12.0,79,773.19,4695.34,28.62065,77.143206,False,0.984
GK-10796,Mumbai,Goregaon,Zomato,Swiggy,Scooter,13.7,99,567.38,3051.52,19.224489,72.888256,False,0.854
GK-10797,Mumbai,Bandra,Zomato,Swiggy,Scooter,9.6,10,311.74,1577.06,19.030862,72.846777,False,0.5
GK-10798,Chennai,Chromepet,Swiggy,Zomato,Bicycle,13.8,32,812.9,4952.33,13.10173,80.232599,False,0.577
GK-10799,Mumbai,Borivali,Zomato,,Scooter,10.8,69,521.88,3058.4,19.182813,72.920067,False,0.988
GK-10800,Chennai,Adyar,Zomato,Swiggy,Bicycle,8.7,26,614.29,3823.11,13.119219,80.167907,True,0.664
GK-10801,Mumbai,Andheri,Swiggy,Zepto,Bicycle,10.8,107,729.48,4019.44,19.098409,72.881547,True,0.927
GK-10802,Delhi,Lajpat Nagar,Zomato,Zepto,Scooter,13.0,62,714.55,3750.14,28.711887,77.136364,False,0.715
GK-10803,Delhi,Saket,Zomato,Zepto,Bicycle,11.7,70,678.36,3607.26,28.633837,77.227065,False,0.598
GK-10804,Mumbai,Malad,Zepto,Swiggy,Bike,6.3,69,794.52,5108.51,19.214484,72.906701,True,0.718
GK-10805,Mumbai,Goregaon,Zepto,,Bicycle,11.8,81,418.49,2125.61,19.232541,72.888586,False,0.629
GK-10806,Delhi,Lajpat Nagar,Zepto,Swiggy,Scooter,11.8,12,644.94,3385.54,28.633118,77.212883,False,0.8
GK-10807,Delhi,Lajpat Nagar,Zepto,Zomato,Scooter,9.0,37,594.28,3793.83,28.654299,77.293964,False,0.864
GK-10808,Mumbai,Kurla,Swiggy,Zomato,Bicycle,12.1,101,508.83,2917.98,19.166671,72.901039,True,0.801
GK-10809,Chennai,Adyar,Zepto,Zomato,Bicycle,10.2,44,756.93,4698.84,12.950333,80.227897,True,0.599
GK-10810,Mumbai,Dadar,Zepto,Swiggy,Bicycle,7.5,67,680.97,3975.0,19.164577,72.876903,True,0.638
GK-10811,Delhi,Lajpat Nagar,Zomato,Zepto,Scooter,8.8,98,576.1,3163.84,28.733217,77.284529,False,0.751
GK-10812,Chennai,Chromepet,Zepto,,Bike,11.9,47,695.54,4054.46,12.950897,80.28808,False,0.506
GK-10813,Mumbai,Borivali,Zepto,,Bicycle,11.9,104,618.08,3570.66,19.121254,72.831102,False,0.986
GK-10814,Delhi,Karol Bagh,Zepto,Zomato,Bike,10.9,111,685.0,4285.5,28.607287,77.114979,False,0.553
GK-10815,Mumbai,Thane,Swiggy,Zepto,Bike,7.9,64,460.65,2346.05,19.04874,72.885638,False,0.884
GK-10816,Chennai,Anna Nagar,Zepto,,Bike,10.6,91,876.63,4973.66,12.928723,80.213257,False,0.52
GK-10817,Delhi,Dwarka,Swiggy,Zepto,Bike,10.6,99,668.11,3447.4,28.642727,77.166485,True,0.658
GK-10818,Delhi,Chandni Chowk,Zomato,Zepto,Scooter,8.9,78,732.61,4323.27,28.741569,77.294015,True,0.933
GK-10819,Delhi,Nehru Place,Swiggy,Zepto,Bike,11.6,114,651.01,3725.75,28.571301,77.226154,False,0.728
GK-10820,Mumbai,Navi Mumbai,Zepto,,Bike,12.1,64,555.46,3537.84,19.23116,72.827309,False,0.743
GK-10821,Chennai,Sholinganallur,Swiggy,,Scooter,10.9,71,526.77,3307.1,13.013922,80.187462,False,0.672
GK-10822,Delhi,Chandni Chowk,Swiggy,Zomato,Bike,10.5,29,558.93,3300.38,28.504007,77.292737,True,0.688
GK-10823,Delhi,Chandni Chowk,Zepto,Zomato,Bike,6.6,44,705.19,3659.35,28.670779,77.286513,True,0.788
GK-10824,Mumbai,Dadar,Swiggy,Zepto,Scooter,10.7,84,624.81,3708.41,19.219959,72.904329,True,0.95
GK-10825,Chennai,Guindy,Zepto,Swiggy,Bike,7.1,61,913.99,5612.45,12.942908,80.180269,False,0.954
GK-10826,Delhi,Saket,Swiggy,,Bike,11.4,66,562.86,3334.91,28.689113,77.194832,False,0.613
GK-10827,Chennai,T. Nagar,Zepto,Zomato,Bicycle,6.3,58,613.61,3974.34,12.947851,80.220284,False,0.574
GK-10828,Delhi,Chandni Chowk,Zomato,Zepto,Bike,7.7,8,656.49,3303.14,28.692265,77.185101,True,0.783
GK-10829,Mumbai,Borivali,Zepto,Zomato,Bike,6.3,118,645.76,3312.79,19.111456,72.926165,False,0.943
GK-10830,Delhi,Janakpuri,Swiggy,Zomato,Bicycle,10.3,4,669.08,4099.54,28.707391,77.126739,False,0.968
GK-10831,Mumbai,Borivali,Swiggy,,Scooter,13.5,43,814.05,4406.74,19.169154,72.867243,False,0.969
GK-10832,Chennai,Velachery,Zomato,,Bicycle,8.7,43,852.65,5207.83,13.128821,80.18072,True,0.899
GK-10833,Chennai,Velachery,Swiggy,Zepto,Scooter,6.5,62,815.54,5280.15,12.966167,80.192415,True,0.652
GK-10834,Mumbai,Thane,Zepto,,Scooter,11.1,59,881.82,5662.63,19.108633,72.933039,False,0.59
GK-10835,Mumbai,Dadar,Zomato,Zepto,Scooter,7.8,100,626.03,3701.29,19.081555,72.918305,True,0.697
GK-10836,Chennai,T. Nagar,Zomato,Swiggy,Bike,9.6,32,573.91,3014.19,12.867537,80.194989,False,0.737
GK-10837,Mumbai,Dadar,Swiggy,,Bike,8.8,79,812.49,5140.23,19.099996,72.827461,True,0.792
GK-10838,Mumbai,Dadar,Swiggy,Zepto,Bicycle,7.2,87,952.65,5484.36,19.104834,72.911143,True,0.705
GK-10839,Chennai,Porur,Zepto,Zomato,Bicycle,6.1,83,850.0,4719.52,13.057516,80.249201,True,0.519
GK-10840,Chennai,Chromepet,Swiggy,,Bike,13.8,87,709.99,4399.6,13.122979,80.257589,False,0.791
GK-10841,Chennai,Adyar,Zepto,Swiggy,Scooter,12.9,60,293.01,1889.93,12.987066,80.221266,True,0.693
GK-10842,Delhi,Dwarka,Zepto,Zomato,Scooter,11.6,93,585.13,3104.7,28.637429,77.183433,True,0.939
GK-10843,Chennai,Mylapore,Zepto,,Bicycle,12.6,5,694.82,4008.36,13.017307,80.158192,False,0.986
GK-10844,Delhi,Chandni Chowk,Zepto,Swiggy,Bicycle,8.3,70,871.93,4749.22,28.576226,77.138535,True,0.565
GK-10845,Delhi,Pitampura,Zepto,,Bike,12.2,57,685.3,3768.53,28.617907,77.145496,False,0.583
GK-10846,Chennai,Sholinganallur,Zepto,,Bike,13.5,40,500.62,3241.8,13.117342,80.219053,False,0.855
GK-10847,Chennai,Velachery,Zomato,Swiggy,Bicycle,6.4,29,690.82,3645.08,12.879008,80.258069,True,0.641
GK-10848,Delhi,Janakpuri,Swiggy,Zepto,Bicycle,6.3,56,685.33,4232.09,28.651474,77.18567,False,0.514
GK-10849,Delhi,Rohini,Swiggy,,Scooter,6.1,120,533.81,3097.87,28.690472,77.278661,True,0.716
GK-10850,Chennai,Tambaram,Zomato,Swiggy,Bike,9.8,5,833.99,5329.5,13.11818,80.200372,True,0.808
GK-10851,Mumbai,Bandra,Swiggy,,Bicycle,13.7,67,661.68,4260.1,19.12724,72.878867,False,0.639
GK-10852,Chennai,Velachery,Zepto,Swiggy,Bicycle,7.1,96,452.97,2302.2,12.933702,80.210745,True,0.999
GK-10853,Chennai,Anna Nagar,Zepto,Swiggy,Scooter,10.6,41,790.69,4558.87,12.874772,80.173178,False,0.72
GK-10854,Delhi,Nehru Place,Swiggy,Zomato,Bike,8.1,115,612.88,3372.26,28.575805,77.293312,False,0.972
GK-10855,Chennai,Anna Nagar,Zomato,,Scooter,10.6,58,661.29,4247.17,13.122879,80.150928,False,0.905
GK-10856,Mumbai,Bandra,Swiggy,Zomato,Bike,6.7,113,651.93,3976.6,19.064408,72.878493,False,0.846
GK-10857,Chennai,T. Nagar,Zomato,Zepto,Scooter,14.0,83,703.71,3946.73,12.936253,80.230733,False,0.767
GK-10858,Delhi,Dwarka,Zomato,Zepto,Bike,7.4,18,1076.73,6215.69,28.556815,77.208757,True,0.847
GK-10859,Delhi,Chandni Chowk,Zomato,Zepto,Scooter,13.9,92,693.92,3647.03,28.652835,77.174195,True,0.886
GK-10860,Delhi,Chandni Chowk,Zepto,Swiggy,Bike,9.1,20,572.33,3356.56,28.695445,77.196835,True,0.897
GK-10861,Mumbai,Andheri,Swiggy,Zomato,Scooter,8.7,120,413.47,2380.25,19.202495,72.850978,True,0.612
GK-10862,Mumbai,Powai,Zepto,,Scooter,8.1,27,264.33,1376.94,19.241742,72.894256,False,0.932
GK-10863,Mumbai,Malad,Zomato,,Bike,10.6,114,788.71,4383.7,19.216995,72.895804,True,0.859
GK-10864,Mumbai,Dadar,Zomato,Zepto,Bike,6.7,117,360.81,2322.61,19.216765,72.851719,True,0.983
GK-10865,Delhi,Nehru Place,Swiggy,Zomato,Scooter,8.0,87,564.67,3198.95,28.587013,77.279111,False,0.983
GK-10866,Delhi,Connaught Place,Zepto,,Bicycle,8.6,102,992.63,5036.55,28.568369,77.247295,False,0.526
GK-10867,Mumbai,Navi Mumbai,Zepto,,Bike,9.1,89,740.67,4059.69,19.088368,72.861032,False,0.746
GK-10868,Delhi,Janakpuri,Zepto,,Bicycle,7.5,83,501.86,3022.16,28.644136,77.296668,False,0.621
GK-10869,Chennai,Porur,Zepto,,Bike,11.7,65,381.45,1943.92,13.032197,80.163287,True,0.838
GK-10870,Delhi,Chandni Chowk,Swiggy,,Bicycle,10.8,10,576.36,3279.77,28.710406,77.106071,True,0.922
GK-10871,Chennai,T. Nagar,Zepto,Zomato,Scooter,7.7,115,802.49,4252.11,12.890133,80.292996,False,0.536
GK-10872,Chennai,Velachery,Zomato,Zepto,Bike,8.8,46,822.16,4374.15,12.887693,80.193459,True,0.619
GK-10873,Delhi,Connaught Place,Zepto,Swiggy,Bicycle,9.3,86,1027.86,5742.01,28.676008,77.143491,False,0.683
GK-10874,Delhi,Chandni Chowk,Swiggy,Zomato,Scooter,13.8,60,529.42,3318.03,28.626481,77.255546,True,0.929
GK-10875,Mumbai,Powai,Swiggy,Zepto,Scooter,8.9,44,566.08,3426.11,19.171809,72.860668,False,0.53
GK-10876,Chennai,Tambaram,Zepto,,Bike,6.1,17,441.82,2746.99,13.058013,80.264937,True,0.652
GK-10877,Delhi,Chandni Chowk,Swiggy,,Bicycle,8.4,4,562.58,3646.11,28.611582,77.245404,True,0.846
GK-10878,Chennai,Chromepet,Zepto,,Scooter,7.8,117,862.59,5048.22,13.12453,80.173454,False,0.876
GK-10879,Mumbai,Thane,Swiggy,,Bicycle,8.2,62,940.61,5957.35,19.118609,72.863391,False,0.79
GK-10880,Delhi,Karol Bagh,Swiggy,Zomato,Scooter,10.6,46,748.64,4091.58,28.512791,77.146572,False,0.746
GK-10881,Mumbai,Navi Mumbai,Zepto,Zomato,Bicycle,7.5,88,1041.74,5933.73,19.126033,72.861965,False,0.629
GK-10882,Delhi,Nehru Place,Swiggy,Zomato,Bicycle,7.1,32,609.56,3152.0,28.693969,77.261591,False,0.884
GK-10883,Chennai,Guindy,Zomato,,Scooter,11.2,74,747.69,4252.52,13.100297,80.236603,False,0.823
GK-10884,Mumbai,Goregaon,Zepto,Swiggy,Bike,10.2,118,714.5,4157.06,19.020362,72.876552,False,0.646
GK-10885,Chennai,Tambaram,Swiggy,,Bicycle,7.1,96,651.41,3358.98,13.057493,80.269252,True,0.582
GK-10886,Delhi,Dwarka,Zomato,,Bike,7.2,28,711.82,4485.89,28.616815,77.121342,True,0.825
GK-10887,Chennai,Porur,Swiggy,Zepto,Bike,12.6,95,858.09,4353.92,13.037816,80.161292,True,0.556
GK-10888,Delhi,Dwarka,Zomato,Swiggy,Bicycle,8.1,111,639.06,3995.7,28.596265,77.288597,True,0.805
GK-10889,Mumbai,Navi Mumbai,Swiggy,Zepto,Scooter,11.7,88,607.48,3619.77,19.028126,72.91567,False,0.638
GK-10890,Mumbai,Thane,Swiggy,Zepto,Bike,8.7,71,748.13,4679.23,19.006161,72.91057,False,0.863
GK-10891,Mumbai,Andheri,Zepto,Zomato,Bicycle,13.8,65,675.32,4031.3,19.2439,72.828486,True,0.911
GK-10892,Mumbai,Dadar,Zepto,,Bike,11.2,97,752.84,3809.31,19.245621,72.938536,True,0.72
GK-10893,Chennai,Velachery,Zomato,,Bicycle,8.9,81,569.23,2893.2,13.097917,80.255225,True,0.73
GK-10894,Delhi,Janakpuri,Zomato,Zepto,Bicycle,9.4,92,816.5,4163.4,28.660272,77.162331,False,0.763
GK-10895,Chennai,Anna Nagar,Zomato,Zepto,Scooter,13.8,61,691.58,4165.92,12.958018,80.22168,False,0.678
GK-10896,Chennai,T. Nagar,Zomato,,Bicycle,11.3,117,551.31,2789.46,12.944701,80.168788,False,0.828
GK-10897,Mumbai,Thane,Zomato,,Bicycle,10.8,114,838.09,4767.86,19.217424,72.935808,False,0.725
GK-10898,Delhi,Janakpuri,Zepto,Swiggy,Bike,6.6,30,849.37,5364.35,28.561164,77.18426,False,0.919
GK-10899,Mumbai,Kurla,Zepto,Zomato,Bicycle,7.9,20,779.4,4962.19,19.137643,72.845024,True,0.551
GK-10900,Mumbai,Dadar,Zepto,,Bicycle,12.6,85,668.12,4098.9,19.085599,72.891042,True,0.546
GK-10901,Delhi,Dwarka,Zomato,,Scooter,10.7,78,876.84,4459.17,28.546648,77.137646,True,0.592
GK-10902,Mumbai,Malad,Zepto,,Bicycle,10.7,40,714.36,4210.81,19.204874,72.862476,True,0.675
GK-10903,Delhi,Connaught Place,Zepto,Swiggy,Bike,8.2,52,611.0,3587.26,28.506652,77.247046,False,0.813
GK-10904,Chennai,Adyar,Zepto,Swiggy,Bike,11.9,38,541.39,3256.08,12.955744,80.168917,True,0.565
GK-10905,Chennai,Anna Nagar,Zepto,Zomato,Bike,12.9,111,794.5,4098.41,13.13882,80.244252,False,0.592
GK-10906,Chennai,Anna Nagar,Swiggy,,Bike,12.5,49,980.08,4983.04,13.084439,80.255492,False,0.917
GK-10907,Delhi,Dwarka,Zepto,,Bicycle,12.0,75,886.49,4850.2,28.712713,77.157227,True,0.82
GK-10908,Chennai,Sholinganallur,Zomato,Swiggy,Bicycle,13.7,104,711.84,3810.53,12.899951,80.256833,False,0.588
GK-10909,Mumbai,Kurla,Zepto,,Bike,10.0,52,630.79,3872.08,19.228709,72.847523,True,0.572
GK-10910,Delhi,Chandni Chowk,Zepto,Zomato,Bicycle,10.0,10,514.52,3155.16,28.53919,77.236686,True,0.797
GK-10911,Chennai,Anna Nagar,Swiggy,,Scooter,8.5,110,801.33,4357.93,12.984391,80.210821,False,0.992
GK-10912,Chennai,Guindy,Zepto,,Bicycle,8.4,81,830.28,5267.07,12.925697,80.287293,False,0.633
GK-10913,Chennai,Mylapore,Zomato,Zepto,Bike,6.8,91,406.65,2623.91,13.046969,80.286048,False,0.584
GK-10914,Chennai,T. Nagar,Swiggy,,Bicycle,9.6,19,722.63,3713.98,12.940476,80.178245,False,0.652
GK-10915,Delhi,Connaught Place,Zomato,Zepto,Bicycle,7.2,37,757.05,3945.8,28.526165,77.184589,False,0.898
GK-10916,Chennai,T. Nagar,Zepto,Zomato,Bike,7.0,46,528.47,3293.53,12.879283,80.175027,False,0.962
GK-10917,Delhi,Rohini,Swiggy,Zomato,Scooter,8.8,80,781.25,4706.26,28.663955,77.207455,True,0.839
GK-10918,Chennai,Chromepet,Zepto,Zomato,Scooter,11.0,105,845.89,4437.05,13.020849,80.274859,False,0.996
GK-10919,Mumbai,Thane,Zomato,Swiggy,Bicycle,11.5,44,683.42,4121.03,19.168573,72.947394,False,0.993
GK-10920,Mumbai,Borivali,Swiggy,,Bike,7.9,104,672.72,3999.96,19.195175,72.938325,False,0.691
GK-10921,Mumbai,Dadar,Zomato,,Bicycle,9.4,55,720.73,4615.75,19.109441,72.860348,True,0.881
GK-10922,Chennai,Guindy,Swiggy,Zomato,Bicycle,13.5,46,719.83,3888.52,13.071229,80.187926,False,0.534
GK-10923,Delhi,Karol Bagh,Zomato,Swiggy,Bicycle,13.3,71,682.79,4150.74,28.658295,77.244211,False,0.629
GK-10924,Delhi,Janakpuri,Zepto,Swiggy,Bike,6.2,89,917.48,5485.08,28.536524,77.264601,False,0.618
GK-10925,Delhi,Nehru Place,Swiggy,,Bicycle,9.2,83,486.08,3093.58,28.649011,77.12149,False,0.508
GK-10926,Chennai,Adyar,Zepto,Zomato,Scooter,8.2,105,597.05,3435.61,13.048858,80.294817,True,0.958
GK-10927,Chennai,Porur,Zomato,,Bicycle,12.4,40,573.49,3008.3,12.890724,80.296616,True,0.982
GK-10928,Chennai,Sholinganallur,Zomato,,Bicycle,8.4,61,657.29,3623.86,13.094787,80.206747,False,0.544
GK-10929,Delhi,Connaught Place,Zomato,,Bike,13.9,45,625.19,4050.77,28.657421,77.183232,False,0.583
GK-10930,Mumbai,Bandra,Swiggy,Zomato,Bicycle,12.6,72,649.2,4150.43,19.014156,72.835649,False,0.79
GK-10931,Chennai,Velachery,Swiggy,,Bicycle,10.0,103,674.18,4111.02,13.102884,80.216883,True,0.854
GK-10932,Chennai,Porur,Swiggy,Zomato,Bicycle,7.4,110,904.61,5874.84,12.871209,80.204231,True,0.767
GK-10933,Mumbai,Malad,Zepto,Swiggy,Bicycle,9.8,91,493.18,2906.37,19.204014,72.876169,True,0.898
GK-10934,Chennai,Adyar,Zomato,,Scooter,13.1,8,959.48,4932.05,13.039006,80.212607,True,0.572
GK-10935,Chennai,Velachery,Swiggy,Zomato,Scooter,6.1,75,478.45,2920.48,13.11206,80.185471,True,0.606
GK-10936,Chennai,Chromepet,Swiggy,Zepto,Scooter,8.6,53,511.98,2872.29,13.137924,80.277737,False,0.932
GK-10937,Delhi,Chandni Chowk,Zomato,Zepto,Bike,12.1,53,703.37,4135.75,28.535969,77.101724,True,0.51
GK-10938,Mumbai,Bandra,Zepto,Swiggy,Bicycle,9.6,96,664.06,4049.66,19.105672,72.913349,False,0.721
GK-10939,Mumbai,Bandra,Zepto,,Bike,7.9,93,701.31,3755.57,19.203286,72.896496,False,0.605
GK-10940,Chennai,Guindy,Zepto,Swiggy,Scooter,11.0,104,653.94,3709.23,12.92749,80.280052,False,0.835
GK-10941,Mumbai,Kurla,Zepto,Swiggy,Scooter,9.9,101,880.11,5714.97,19.051064,72.901484,True,0.679
GK-10942,Delhi,Chandni Chowk,Zomato,,Bike,9.8,64,1115.33,6779.03,28.729189,77.260164,True,0.726
GK-10943,Chennai,Sholinganallur,Swiggy,Zomato,Bicycle,10.7,54,610.98,3280.19,12.99771,80.178847,False,0.732
GK-10944,Mumbai,Kurla,Zepto,Swiggy,Scooter,13.3,90,755.06,3921.84,19.133264,72.902101,True,0.771
GK-10945,Mumbai,Goregaon,Swiggy,,Bicycle,9.0,22,679.96,4193.3,19.024787,72.900984,False,0.723
GK-10946,Chennai,Adyar,Swiggy,,Bicycle,7.8,54,651.48,3762.89,13.127976,80.256563,True,0.709
GK-10947,Mumbai,Thane,Swiggy,Zepto,Bike,6.7,99,526.24,3093.61,19.246144,72.906633,False,0.643
GK-10948,Mumbai,Goregaon,Swiggy,Zepto,Bicycle,6.9,112,511.3,3027.79,19.17939,72.920987,False,0.837
GK-10949,Mumbai,Dadar,Swiggy,Zomato,Bike,13.1,82,809.74,5248.75,19.019657,72.863019,True,0.624
GK-10950,Delhi,Saket,Swiggy,Zomato,Bicycle,9.1,106,834.63,4687.86,28.55302,77.1478,False,0.641
